Run scenario: n050w4

Processing: week 0
================================================================================

Finish initial solution ...
penalties -- H1: 0, H2: 0, H3: 7000 H4: 0, S1: 1770, S2+S3+S5: 10080, S4: 20, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 690, S2+S3+S5: 5430, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 690, S2+S3+S5: 5445, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 660, S2+S3+S5: 5385, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 660, S2+S3+S5: 5535, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 690, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 690, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5430, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5235, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5100, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5205, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 1000 H4: 0, S1: 630, S2+S3+S5: 5265, S4: 40, ComC: 0.0000

--- Temperature Level (19/76) ---
> Current temperature: 43.6936
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5550, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5250, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 570, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5280, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5310, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5220, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5175, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5235, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5415, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5430, S4: 30, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 660, S2+S3+S5: 5475, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5190, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 5265, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5415, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5340, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 5310, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 660, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5460, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5430, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 690, S2+S3+S5: 5310, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5325, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5460, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5385, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5475, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5535, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5445, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5385, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5595, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5490, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5385, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 600, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 1000 H4: 0, S1: 600, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5295, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5490, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5385, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5475, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 600, S2+S3+S5: 5415, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 500 H4: 0, S1: 630, S2+S3+S5: 5400, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5370, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5520, S4: 30, ComC: 0.0000
penalties -- H1: 0, H2: 0, H3: 0 H4: 0, S1: 630, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 500, H3: 0 H4: 0, S1: 660, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
penalties -- H1: 0, H2: 1000, H3: 0 H4: 0, S1: 690, S2+S3+S5: 5355, S4: 40, ComC: 0.0000
